region,week,sum_infections,sum_unemployed,sum_deaths,rnd_var
Свердловская,2020-05-04,249.0,3202,0.0,46.90909090909091
Свердловская,2020-05-11,1412.0,6766,28.0,51.121212121212125
Свердловская,2020-05-18,1096.0,6702,17.0,45.75757575757576
Свердловская,2020-05-25,1122.0,5622,12.0,44.57575757575758
Свердловская,2020-06-01,1466.0,6536,9.0,46.93939393939394
Свердловская,2020-06-08,782.0,4290,18.0,52.78787878787879
Свердловская,2020-06-15,1707.0,5723,34.0,46.333333333333336
Свердловская,2020-06-22,1571.0,5254,21.0,53.15151515151515
Свердловская,2020-06-29,1387.0,4676,22.0,51.96969696969697
Свердловская,2020-07-06,599.0,4262,4.0,50.72727272727273
Свердловская,2020-07-13,1608.0,4134,49.0,58.72727272727273
Свердловская,2020-07-20,1896.0,4700,32.0,47.333333333333336
Свердловская,2020-07-27,1702.0,5363,45.0,50.57575757575758
Свердловская,2020-08-03,857.0,4638,30.0,49.63636363636363
Свердловская,2020-08-10,1157.0,4357,22.0,54.45454545454545
Свердловская,2020-08-17,1438.0,3780,46.0,49.93939393939394
Свердловская,2020-08-24,936.0,2979,35.0,52.57575757575758
Свердловская,2020-08-31,833.0,3216,41.0,60.6875
Свердловская,2020-09-07,642.0,3577,6.0,49.42424242424242
Свердловская,2020-09-14,1432.0,3294,49.0,51.24242424242424
Свердловская,2020-09-21,874.0,3050,44.0,52.5625
Свердловская,2020-09-28,940.0,3214,24.0,54.39393939393939
Свердловская,2020-10-05,433.0,3228,9.0,46.54838709677419
Свердловская,2020-10-12,1748.0,3067,64.0,55.59375
Свердловская,2020-10-19,1570.0,2961,44.0,44.06060606060606
Свердловская,2020-10-26,1870.0,2061,44.0,52.9375
Севастополь,2020-04-06,3.0,174,0.0,47.111111111111114
Севастополь,2020-04-13,191.0,1297,7.0,51.18181818181818
Севастополь,2020-04-20,11.0,1249,0.0,49.06060606060606
Севастополь,2020-04-27,17.0,778,0.0,50.58064516129032
Севастополь,2020-05-04,44.0,409,0.0,47.774193548387096
Севастополь,2020-05-11,142.0,566,1.0,46.766666666666666
Севастополь,2020-05-18,81.0,380,3.0,47.03030303030303
Севастополь,2020-05-25,18.0,399,1.0,45.10344827586207
Севастополь,2020-06-01,4.0,301,0.0,53.0
Севастополь,2020-06-08,15.0,140,1.0,44.25
Севастополь,2020-06-15,213.0,154,11.0,57.81818181818182
Севастополь,2020-06-22,20.0,138,0.0,58.27777777777778
Севастополь,2020-06-29,22.0,108,1.0,50.8
Севастополь,2020-07-06,14.0,99,0.0,61.13636363636363
Севастополь,2020-07-13,214.0,125,5.0,39.72727272727273
Севастополь,2020-07-20,24.0,91,1.0,51.4
Севастополь,2020-07-27,31.0,155,0.0,45.85
Севастополь,2020-08-03,8.0,170,3.0,49.13636363636363
Севастополь,2020-08-10,54.0,167,3.0,47.9
Севастополь,2020-08-17,181.0,122,8.0,55.45454545454545
Севастополь,2020-08-24,41.0,140,3.0,50.95454545454545
Севастополь,2020-08-31,50.0,112,3.0,44.8
Севастополь,2020-09-07,4.0,133,0.0,55.22222222222222
Севастополь,2020-09-14,223.0,130,6.0,45.0
Севастополь,2020-09-21,162.0,106,2.0,41.1578947368421
Севастополь,2020-09-28,151.0,128,5.0,60.90909090909091
Севастополь,2020-10-05,47.0,155,0.0,51.875
Севастополь,2020-10-12,187.0,137,7.0,44.625
Севастополь,2020-10-19,285.0,101,12.0,64.23809523809524
Севастополь,2020-10-26,397.0,55,7.0,48.416666666666664
Северная Осетия,2020-04-06,127.0,167,0.0,52.892857142857146
Северная Осетия,2020-04-13,237.0,677,2.0,49.03125
Северная Осетия,2020-04-20,111.0,1087,0.0,49.333333333333336
Северная Осетия,2020-04-27,256.0,1233,0.0,48.78125
Северная Осетия,2020-05-04,362.0,655,1.0,45.625
Северная Осетия,2020-05-11,296.0,1189,1.0,50.125
Северная Осетия,2020-05-18,524.0,976,3.0,45.67857142857143
Северная Осетия,2020-05-25,480.0,1177,12.0,53.25
Северная Осетия,2020-06-01,312.0,1387,19.0,51.24242424242424
Северная Осетия,2020-06-08,169.0,1227,0.0,48.84375
Северная Осетия,2020-06-15,317.0,1498,10.0,46.60606060606061
Северная Осетия,2020-06-22,217.0,1865,0.0,45.63636363636363
Северная Осетия,2020-06-29,186.0,1532,1.0,50.225806451612904
Северная Осетия,2020-07-06,154.0,1503,2.0,58.21212121212121
Северная Осетия,2020-07-13,257.0,1319,1.0,56.935483870967744
Северная Осетия,2020-07-20,113.0,1199,0.0,49.375
Северная Осетия,2020-07-27,114.0,1450,0.0,54.354838709677416
Северная Осетия,2020-08-03,61.0,1189,0.0,48.645161290322584
Северная Осетия,2020-08-10,229.0,1060,2.0,50.9375
Северная Осетия,2020-08-17,200.0,1076,1.0,51.84375
Северная Осетия,2020-08-24,97.0,903,0.0,45.58064516129032
Северная Осетия,2020-08-31,135.0,658,0.0,42.5625
Северная Осетия,2020-09-07,134.0,1048,0.0,43.878787878787875
Северная Осетия,2020-09-14,281.0,933,1.0,46.40625
Северная Осетия,2020-09-21,228.0,823,0.0,48.696969696969695
Северная Осетия,2020-09-28,242.0,696,1.0,44.642857142857146
Северная Осетия,2020-10-05,144.0,508,1.0,46.233333333333334
Северная Осетия,2020-10-12,277.0,486,2.0,51.172413793103445
Северная Осетия,2020-10-19,295.0,443,0.0,49.63636363636363
Северная Осетия,2020-10-26,364.0,308,0.0,40.07142857142857
Смоленская,2020-04-06,155.0,243,1.0,44.92857142857143
Смоленская,2020-04-13,380.0,1466,6.0,47.81818181818182
Смоленская,2020-04-20,168.0,1393,1.0,47.4375
Смоленская,2020-04-27,135.0,1107,0.0,56.28125
Смоленская,2020-05-04,105.0,788,1.0,33.333333333333336
Смоленская,2020-05-11,377.0,1292,4.0,45.5
Смоленская,2020-05-18,482.0,1199,3.0,55.58064516129032
Смоленская,2020-05-25,439.0,1154,5.0,49.53125
Смоленская,2020-06-01,522.0,1230,20.0,42.9375
Смоленская,2020-06-08,153.0,773,3.0,47.625
Смоленская,2020-06-15,571.0,980,8.0,55.75
Смоленская,2020-06-22,384.0,886,8.0,47.1875
Смоленская,2020-06-29,292.0,955,6.0,53.67741935483871
Смоленская,2020-07-06,204.0,875,1.0,54.6875
Смоленская,2020-07-13,424.0,799,8.0,45.71875
Смоленская,2020-07-20,300.0,695,9.0,54.40625
Смоленская,2020-07-27,163.0,635,6.0,44.833333333333336
Смоленская,2020-08-03,85.0,587,8.0,51.833333333333336
Смоленская,2020-08-10,294.0,462,7.0,50.6551724137931
Смоленская,2020-08-17,348.0,444,6.0,53.464285714285715
Смоленская,2020-08-24,112.0,404,3.0,56.30434782608695
Смоленская,2020-08-31,106.0,364,4.0,54.38461538461539
Смоленская,2020-09-07,209.0,471,5.0,47.774193548387096
Смоленская,2020-09-14,369.0,417,6.0,51.93333333333333
Смоленская,2020-09-21,89.0,372,3.0,47.75
Смоленская,2020-09-28,140.0,382,0.0,45.55172413793103
Смоленская,2020-10-05,106.0,380,1.0,41.80769230769231
Смоленская,2020-10-12,527.0,394,8.0,50.0
Смоленская,2020-10-19,470.0,383,32.0,51.07692307692308
Смоленская,2020-10-26,639.0,226,32.0,49.375
Ставропольский край,2020-04-06,143.0,1581,5.0,47.878787878787875
Ставропольский край,2020-04-13,927.0,2479,21.0,47.54545454545455
Ставропольский край,2020-04-20,158.0,5628,1.0,45.57575757575758
Ставропольский край,2020-04-27,210.0,4545,3.0,40.96969696969697
Ставропольский край,2020-05-04,108.0,3259,8.0,59.21212121212121
Ставропольский край,2020-05-11,809.0,4648,14.0,50.84375
Ставропольский край,2020-05-18,633.0,4247,13.0,48.84848484848485
Ставропольский край,2020-05-25,481.0,4390,12.0,54.15151515151515
Ставропольский край,2020-06-01,474.0,4849,6.0,44.18181818181818
Ставропольский край,2020-06-08,332.0,3167,6.0,60.666666666666664
Ставропольский край,2020-06-15,964.0,4083,12.0,56.375
Ставропольский край,2020-06-22,692.0,3806,15.0,54.21875
Ставропольский край,2020-06-29,612.0,3824,10.0,38.875
Ставропольский край,2020-07-06,209.0,3896,5.0,55.21212121212121
Ставропольский край,2020-07-13,965.0,4074,18.0,58.93939393939394
Ставропольский край,2020-07-20,751.0,3589,10.0,52.03125
Ставропольский край,2020-07-27,780.0,3870,15.0,53.24242424242424
Ставропольский край,2020-08-03,453.0,3313,11.0,44.42424242424242
Ставропольский край,2020-08-10,645.0,3061,12.0,58.12903225806452
Ставропольский край,2020-08-17,1063.0,2974,21.0,43.666666666666664
Ставропольский край,2020-08-24,907.0,2647,19.0,55.666666666666664
Ставропольский край,2020-08-31,861.0,2124,21.0,47.666666666666664
Ставропольский край,2020-09-07,237.0,2419,4.0,46.84375
Ставропольский край,2020-09-14,1128.0,2121,21.0,46.16129032258065
Ставропольский край,2020-09-21,970.0,2239,23.0,52.87096774193548
Ставропольский край,2020-09-28,1012.0,2085,19.0,42.09375
Ставропольский край,2020-10-05,342.0,1708,9.0,47.03225806451613
Ставропольский край,2020-10-12,1014.0,1625,21.0,49.57575757575758
Ставропольский край,2020-10-19,1172.0,1552,27.0,38.32258064516129
Ставропольский край,2020-10-26,1245.0,912,29.0,53.03125
Тамбовская,2020-04-06,121.0,220,0.0,37.275862068965516
Тамбовская,2020-04-13,374.0,650,5.0,49.42424242424242
Тамбовская,2020-04-20,161.0,885,0.0,57.63636363636363
Тамбовская,2020-04-27,251.0,779,1.0,61.9375
Тамбовская,2020-05-04,152.0,396,1.0,51.83870967741935
Тамбовская,2020-05-11,378.0,860,7.0,44.53333333333333
Тамбовская,2020-05-18,632.0,762,4.0,56.275862068965516
Тамбовская,2020-05-25,563.0,743,2.0,53.766666666666666
Тамбовская,2020-06-01,436.0,824,1.0,53.03125
Тамбовская,2020-06-08,205.0,472,0.0,43.93333333333333
Тамбовская,2020-06-15,505.0,688,3.0,51.6
Тамбовская,2020-06-22,406.0,577,5.0,46.86206896551724
Тамбовская,2020-06-29,313.0,557,4.0,51.86206896551724
Тамбовская,2020-07-06,189.0,494,0.0,52.785714285714285
Тамбовская,2020-07-13,426.0,470,4.0,48.6551724137931
Тамбовская,2020-07-20,286.0,449,11.0,54.42857142857143
Тамбовская,2020-07-27,276.0,449,0.0,45.851851851851855
Тамбовская,2020-08-03,148.0,451,0.0,59.23076923076923
Тамбовская,2020-08-10,307.0,337,2.0,43.0
Тамбовская,2020-08-17,361.0,319,3.0,43.53846153846154
Тамбовская,2020-08-24,155.0,291,0.0,47.25
Тамбовская,2020-08-31,164.0,271,1.0,55.95454545454545
Тамбовская,2020-09-07,196.0,306,0.0,48.63636363636363
Тамбовская,2020-09-14,411.0,293,4.0,47.64
Тамбовская,2020-09-21,238.0,235,0.0,55.851851851851855
Тамбовская,2020-09-28,279.0,278,0.0,42.458333333333336
Тамбовская,2020-10-05,188.0,266,0.0,50.57692307692308
Тамбовская,2020-10-12,468.0,219,3.0,46.34782608695652
Тамбовская,2020-10-19,475.0,267,0.0,45.875
Тамбовская,2020-10-26,555.0,187,0.0,49.6
Татарстан,2020-04-06,142.0,6480,1.0,60.303030303030305
Татарстан,2020-04-13,264.0,15825,4.0,47.24242424242424
Татарстан,2020-04-20,146.0,10108,0.0,52.72727272727273
Татарстан,2020-04-27,402.0,7062,0.0,49.39393939393939
Татарстан,2020-05-04,191.0,3011,1.0,48.45454545454545
Татарстан,2020-05-11,313.0,5237,1.0,51.81818181818182
Татарстан,2020-05-18,568.0,4764,1.0,49.21212121212121
Татарстан,2020-05-25,537.0,4312,2.0,47.666666666666664
Татарстан,2020-06-01,345.0,5151,1.0,51.42424242424242
Татарстан,2020-06-08,238.0,2950,2.0,47.24242424242424
Татарстан,2020-06-15,332.0,3695,5.0,52.515151515151516
Татарстан,2020-06-22,273.0,3704,1.0,49.57575757575758
Татарстан,2020-06-29,283.0,3393,0.0,52.57575757575758
Татарстан,2020-07-06,200.0,2886,1.0,55.78787878787879
Татарстан,2020-07-13,294.0,3031,8.0,53.27272727272727
Татарстан,2020-07-20,219.0,2770,4.0,46.15151515151515
Татарстан,2020-07-27,221.0,2960,3.0,51.0
Татарстан,2020-08-03,133.0,3046,0.0,48.45454545454545
Татарстан,2020-08-10,257.0,2724,0.0,46.81818181818182
Татарстан,2020-08-17,293.0,2339,3.0,58.27272727272727
Татарстан,2020-08-24,205.0,2025,3.0,43.696969696969695
Татарстан,2020-08-31,201.0,2117,2.0,51.5625
Татарстан,2020-09-07,186.0,2435,2.0,55.81818181818182
Татарстан,2020-09-14,278.0,2294,6.0,48.03030303030303
Татарстан,2020-09-21,163.0,1964,8.0,42.96969696969697
Татарстан,2020-09-28,162.0,2034,2.0,50.84848484848485
Татарстан,2020-10-05,132.0,1937,0.0,51.60606060606061
Татарстан,2020-10-12,325.0,1811,6.0,51.28125
Татарстан,2020-10-19,272.0,1687,39.0,51.24242424242424
Татарстан,2020-10-26,334.0,1133,2.0,38.96969696969697
Тверская,2020-04-06,92.0,490,7.0,41.75757575757576
Тверская,2020-04-13,585.0,1793,14.0,44.93939393939394
Тверская,2020-04-20,221.0,1475,0.0,48.125
Тверская,2020-04-27,202.0,1207,1.0,45.57575757575758
Тверская,2020-05-04,37.0,668,2.0,52.225806451612904
Тверская,2020-05-11,428.0,1453,11.0,51.78125
Тверская,2020-05-18,402.0,1343,5.0,50.9375
Тверская,2020-05-25,251.0,1104,7.0,55.696969696969695
Тверская,2020-06-01,241.0,1338,5.0,50.06060606060606
Тверская,2020-06-08,197.0,805,8.0,58.1875
Тверская,2020-06-15,724.0,952,9.0,42.09375
Тверская,2020-06-22,469.0,823,9.0,51.59375
Тверская,2020-06-29,377.0,887,9.0,42.13333333333333
Тверская,2020-07-06,157.0,866,1.0,51.15625
Тверская,2020-07-13,585.0,741,13.0,46.58064516129032
Тверская,2020-07-20,193.0,639,17.0,52.37931034482759
Тверская,2020-07-27,190.0,777,14.0,58.096774193548384
Тверская,2020-08-03,119.0,780,10.0,47.12903225806452
Тверская,2020-08-10,274.0,682,9.0,48.0
Тверская,2020-08-17,536.0,597,12.0,54.48275862068966
Тверская,2020-08-24,172.0,536,9.0,50.733333333333334
Тверская,2020-08-31,171.0,517,14.0,46.892857142857146
Тверская,2020-09-07,159.0,647,8.0,54.67741935483871
Тверская,2020-09-14,584.0,588,7.0,47.13793103448276
Тверская,2020-09-21,201.0,578,11.0,47.666666666666664
Тверская,2020-09-28,288.0,616,12.0,61.064516129032256
Тверская,2020-10-05,156.0,556,5.0,56.93333333333333
Тверская,2020-10-12,669.0,511,19.0,46.55172413793103
Тверская,2020-10-19,740.0,475,14.0,56.62068965517241
Тверская,2020-10-26,872.0,313,17.0,63.03703703703704
Томская,2020-04-06,41.0,265,0.0,43.55555555555556
Томская,2020-04-13,668.0,1563,8.0,47.54545454545455
Томская,2020-04-20,25.0,1582,0.0,50.78787878787879
Томская,2020-04-27,43.0,1243,0.0,48.42424242424242
Томская,2020-05-04,13.0,1488,0.0,49.90909090909091
Томская,2020-05-11,535.0,1566,3.0,46.484848484848484
Томская,2020-05-18,292.0,1735,5.0,47.93939393939394
Томская,2020-05-25,155.0,1477,5.0,46.774193548387096
Томская,2020-06-01,152.0,1536,2.0,48.39393939393939
Томская,2020-06-08,160.0,1148,2.0,51.0625
Томская,2020-06-15,729.0,1441,1.0,50.09375
Томская,2020-06-22,471.0,1256,3.0,49.72727272727273
Томская,2020-06-29,412.0,1201,0.0,52.5
Томская,2020-07-06,113.0,1301,0.0,47.666666666666664
Томская,2020-07-13,730.0,1179,9.0,43.90625
Томская,2020-07-20,452.0,1240,2.0,51.4375
Томская,2020-07-27,433.0,1392,4.0,51.484848484848484
Томская,2020-08-03,224.0,1334,6.0,52.21875
Томская,2020-08-10,336.0,1171,3.0,39.0
Томская,2020-08-17,648.0,1214,6.0,50.78125
Томская,2020-08-24,307.0,1008,5.0,57.58064516129032
Томская,2020-08-31,375.0,1019,10.0,51.45161290322581
Томская,2020-09-07,116.0,1065,0.0,47.4375
Томская,2020-09-14,740.0,952,9.0,53.645161290322584
Томская,2020-09-21,413.0,1007,3.0,43.193548387096776
Томская,2020-09-28,486.0,1048,5.0,51.53125
Томская,2020-10-05,189.0,1043,1.0,46.0
Томская,2020-10-12,784.0,1046,1.0,44.46666666666667
Томская,2020-10-19,1217.0,1042,11.0,44.1
Томская,2020-10-26,1270.0,739,8.0,49.148148148148145
Тульская,2020-04-06,187.0,363,2.0,40.93333333333333
Тульская,2020-04-13,487.0,3003,17.0,51.333333333333336
Тульская,2020-04-20,224.0,2821,0.0,55.121212121212125
Тульская,2020-04-27,404.0,1856,5.0,54.0
Тульская,2020-05-04,262.0,1235,2.0,46.24242424242424
Тульская,2020-05-11,485.0,1757,19.0,51.63636363636363
Тульская,2020-05-18,760.0,1654,11.0,47.96969696969697
Тульская,2020-05-25,668.0,1672,1.0,46.90909090909091
Тульская,2020-06-01,642.0,1559,16.0,50.666666666666664
Тульская,2020-06-08,295.0,879,11.0,46.18181818181818
Тульская,2020-06-15,687.0,1142,12.0,40.67741935483871
Тульская,2020-06-22,620.0,1074,23.0,54.0625
Тульская,2020-06-29,557.0,1006,20.0,53.375
Тульская,2020-07-06,283.0,1088,5.0,47.34375
Тульская,2020-07-13,570.0,928,27.0,47.354838709677416
Тульская,2020-07-20,365.0,948,30.0,46.45161290322581
Тульская,2020-07-27,265.0,1018,30.0,51.09090909090909
Тульская,2020-08-03,125.0,943,18.0,46.1875
Тульская,2020-08-10,385.0,871,12.0,58.24242424242424
Тульская,2020-08-17,495.0,757,16.0,49.28125
Тульская,2020-08-24,202.0,714,18.0,49.0625
Тульская,2020-08-31,195.0,786,11.0,51.84848484848485
Тульская,2020-09-07,271.0,840,7.0,45.3125
Тульская,2020-09-14,507.0,757,18.0,59.375
Тульская,2020-09-21,218.0,685,11.0,49.96875
Тульская,2020-09-28,221.0,747,10.0,47.5
Тульская,2020-10-05,162.0,635,2.0,36.58064516129032
Тульская,2020-10-12,618.0,609,17.0,48.87096774193548
Тульская,2020-10-19,490.0,620,11.0,48.40625
Тульская,2020-10-26,618.0,407,11.0,51.25806451612903
Тыва,2020-04-06,80.0,110,0.0,50.81818181818182
Тыва,2020-04-13,368.0,1745,2.0,55.74193548387097
Тыва,2020-04-20,7.0,1316,0.0,57.285714285714285
Тыва,2020-04-27,17.0,957,0.0,50.130434782608695
Тыва,2020-05-04,3.0,509,0.0,61.15
Тыва,2020-05-11,356.0,983,1.0,57.0
Тыва,2020-05-18,253.0,805,1.0,60.476190476190474
Тыва,2020-05-25,407.0,1039,0.0,57.473684210526315
Тыва,2020-06-01,349.0,1226,1.0,46.84
Тыва,2020-06-08,190.0,1146,9.0,51.095238095238095
Тыва,2020-06-15,623.0,1649,1.0,41.30434782608695
Тыва,2020-06-22,869.0,1582,1.0,43.4
Тыва,2020-06-29,926.0,1318,0.0,45.15384615384615
Тыва,2020-07-06,247.0,1486,0.0,48.73913043478261
Тыва,2020-07-13,384.0,1078,6.0,40.95454545454545
Тыва,2020-07-20,288.0,875,13.0,61.44444444444444
Тыва,2020-07-27,256.0,910,4.0,49.0
Тыва,2020-08-03,121.0,728,8.0,39.5
Тыва,2020-08-10,281.0,435,7.0,57.142857142857146
Тыва,2020-08-17,293.0,361,0.0,52.84615384615385
Тыва,2020-08-24,157.0,294,0.0,61.583333333333336
Тыва,2020-08-31,166.0,289,5.0,57.75
Тыва,2020-09-07,155.0,327,0.0,47.63636363636363
Тыва,2020-09-14,334.0,303,3.0,49.3125
Тыва,2020-09-21,239.0,303,4.0,50.26315789473684
Тыва,2020-09-28,274.0,311,13.0,47.705882352941174
Тыва,2020-10-05,110.0,357,0.0,49.125
Тыва,2020-10-12,394.0,303,7.0,50.94444444444444
Тыва,2020-10-19,333.0,317,11.0,50.04545454545455
Тыва,2020-10-26,498.0,230,16.0,55.578947368421055
Тюменская,2020-04-06,117.0,2070,1.0,57.696969696969695
Тюменская,2020-04-13,635.0,5139,7.0,58.90909090909091
Тюменская,2020-04-20,201.0,5794,2.0,52.24242424242424
Тюменская,2020-04-27,145.0,3197,1.0,46.81818181818182
Тюменская,2020-05-04,36.0,1623,0.0,48.03030303030303
Тюменская,2020-05-11,531.0,3499,6.0,43.696969696969695
Тюменская,2020-05-18,443.0,3014,3.0,53.42424242424242
Тюменская,2020-05-25,267.0,2392,0.0,55.515151515151516
Тюменская,2020-06-01,190.0,2842,1.0,46.93939393939394
Тюменская,2020-06-08,268.0,1728,1.0,47.72727272727273
Тюменская,2020-06-15,668.0,2533,4.0,45.96969696969697
Тюменская,2020-06-22,352.0,2298,2.0,64.60606060606061
Тюменская,2020-06-29,397.0,1927,1.0,52.666666666666664
Тюменская,2020-07-06,136.0,1774,2.0,52.9375
Тюменская,2020-07-13,716.0,1628,8.0,48.54545454545455
Тюменская,2020-07-20,659.0,1693,2.0,49.45454545454545
Тюменская,2020-07-27,705.0,1994,3.0,51.18181818181818
Тюменская,2020-08-03,360.0,1726,0.0,50.878787878787875
Тюменская,2020-08-10,371.0,1506,0.0,54.84848484848485
Тюменская,2020-08-17,596.0,1249,2.0,50.67741935483871
Тюменская,2020-08-24,355.0,1030,1.0,57.57575757575758
Тюменская,2020-08-31,343.0,1131,1.0,52.15625
Тюменская,2020-09-07,130.0,1172,0.0,41.70967741935484
Тюменская,2020-09-14,660.0,1167,8.0,44.72727272727273
Тюменская,2020-09-21,412.0,1006,5.0,49.78125
Тюменская,2020-09-28,475.0,1082,1.0,51.515151515151516
Тюменская,2020-10-05,226.0,1060,1.0,51.25806451612903
Тюменская,2020-10-12,673.0,1130,5.0,44.63636363636363
Тюменская,2020-10-19,947.0,1101,6.0,46.09375
Тюменская,2020-10-26,1003.0,810,9.0,45.58064516129032
Удмуртия,2020-04-06,96.0,699,1.0,42.71875
Удмуртия,2020-04-13,527.0,1460,8.0,45.72727272727273
Удмуртия,2020-04-20,79.0,1176,3.0,64.48484848484848
Удмуртия,2020-04-27,115.0,1027,2.0,55.59375
Удмуртия,2020-05-04,21.0,710,3.0,48.225806451612904
Удмуртия,2020-05-11,403.0,1489,8.0,50.5
Удмуртия,2020-05-18,231.0,1447,0.0,56.42424242424242
Удмуртия,2020-05-25,88.0,1521,0.0,54.0
Удмуртия,2020-06-01,123.0,1837,0.0,48.4375
Удмуртия,2020-06-08,98.0,1224,0.0,52.121212121212125
Удмуртия,2020-06-15,535.0,1407,17.0,49.96774193548387
Удмуртия,2020-06-22,140.0,1231,3.0,48.5625
Удмуртия,2020-06-29,146.0,1089,1.0,47.9375
Удмуртия,2020-07-06,56.0,1013,0.0,51.84375
Удмуртия,2020-07-13,568.0,1051,11.0,60.096774193548384
Удмуртия,2020-07-20,287.0,1030,0.0,46.81818181818182
Удмуртия,2020-07-27,200.0,1171,4.0,45.65625
Удмуртия,2020-08-03,81.0,1064,2.0,51.0
Удмуртия,2020-08-10,262.0,964,3.0,42.46875
Удмуртия,2020-08-17,469.0,858,5.0,50.7
Удмуртия,2020-08-24,198.0,736,4.0,46.625
Удмуртия,2020-08-31,189.0,761,7.0,37.7
Удмуртия,2020-09-07,62.0,837,2.0,47.51724137931034
Удмуртия,2020-09-14,651.0,771,6.0,52.5
Удмуртия,2020-09-21,512.0,632,8.0,52.58620689655172
Удмуртия,2020-09-28,615.0,655,3.0,49.4375
Удмуртия,2020-10-05,242.0,684,1.0,53.55172413793103
Удмуртия,2020-10-12,593.0,612,18.0,52.592592592592595
Удмуртия,2020-10-19,809.0,577,19.0,46.06896551724138
Удмуртия,2020-10-26,841.0,406,27.0,60.96551724137931
Ульяновская,2020-04-06,129.0,1426,0.0,50.21212121212121
Ульяновская,2020-04-13,947.0,3065,25.0,51.72727272727273
Ульяновская,2020-04-20,101.0,3139,2.0,53.303030303030305
Ульяновская,2020-04-27,144.0,2117,2.0,54.24242424242424
Ульяновская,2020-05-04,75.0,1129,0.0,49.28125
Ульяновская,2020-05-11,772.0,2153,1.0,49.38709677419355
Ульяновская,2020-05-18,748.0,1955,1.0,59.90625
Ульяновская,2020-05-25,593.0,1823,1.0,40.18181818181818
Ульяновская,2020-06-01,507.0,1985,2.0,52.39393939393939
Ульяновская,2020-06-08,355.0,1244,1.0,44.36363636363637
Ульяновская,2020-06-15,1142.0,1759,3.0,60.54545454545455
Ульяновская,2020-06-22,872.0,1579,14.0,49.484848484848484
Ульяновская,2020-06-29,754.0,1470,1.0,56.90909090909091
Ульяновская,2020-07-06,234.0,1489,4.0,55.42424242424242
Ульяновская,2020-07-13,1048.0,1556,31.0,44.121212121212125
Ульяновская,2020-07-20,765.0,1596,6.0,48.484848484848484
Ульяновская,2020-07-27,744.0,1718,7.0,51.15151515151515
Ульяновская,2020-08-03,424.0,1594,7.0,57.5
Ульяновская,2020-08-10,628.0,1393,2.0,51.0
Ульяновская,2020-08-17,987.0,1233,0.0,42.5625
Ульяновская,2020-08-24,634.0,1096,18.0,59.0
Ульяновская,2020-08-31,599.0,1004,10.0,42.58064516129032
Ульяновская,2020-09-07,285.0,1076,3.0,42.78125
Ульяновская,2020-09-14,1117.0,985,9.0,51.15625
Ульяновская,2020-09-21,870.0,952,17.0,50.766666666666666
Ульяновская,2020-09-28,843.0,955,18.0,60.43333333333333
Ульяновская,2020-10-05,317.0,902,6.0,49.8
Ульяновская,2020-10-12,1053.0,848,9.0,54.41379310344828
Ульяновская,2020-10-19,1218.0,918,38.0,44.064516129032256
Ульяновская,2020-10-26,1334.0,518,24.0,58.827586206896555
ХМАО,2020-04-06,158.0,1088,1.0,53.40625
ХМАО,2020-04-13,1100.0,3205,16.0,50.24242424242424
ХМАО,2020-04-20,147.0,2672,0.0,55.71875
ХМАО,2020-04-27,109.0,2264,2.0,50.3125
ХМАО,2020-05-04,93.0,1193,1.0,52.875
ХМАО,2020-05-11,1033.0,2464,14.0,43.93939393939394
ХМАО,2020-05-18,651.0,2351,10.0,53.09090909090909
ХМАО,2020-05-25,503.0,2502,8.0,66.51515151515152
ХМАО,2020-06-01,681.0,2445,1.0,47.121212121212125
ХМАО,2020-06-08,605.0,1700,6.0,43.27272727272727
ХМАО,2020-06-15,1249.0,1878,13.0,50.96969696969697
ХМАО,2020-06-22,1828.0,1815,8.0,43.0625
ХМАО,2020-06-29,2098.0,1665,17.0,59.09375
ХМАО,2020-07-06,427.0,1605,3.0,61.96875
ХМАО,2020-07-13,1360.0,1657,18.0,51.06060606060606
ХМАО,2020-07-20,1740.0,1567,13.0,48.21212121212121
ХМАО,2020-07-27,1416.0,1789,22.0,60.54545454545455
ХМАО,2020-08-03,703.0,1646,0.0,55.666666666666664
ХМАО,2020-08-10,806.0,1538,8.0,41.3125
ХМАО,2020-08-17,907.0,1244,12.0,46.18181818181818
ХМАО,2020-08-24,560.0,1136,8.0,52.625
ХМАО,2020-08-31,457.0,1110,8.0,53.15625
ХМАО,2020-09-07,457.0,1165,3.0,49.15625
ХМАО,2020-09-14,987.0,1260,12.0,53.21212121212121
ХМАО,2020-09-21,608.0,1129,4.0,54.1875
ХМАО,2020-09-28,956.0,1056,4.0,48.645161290322584
ХМАО,2020-10-05,351.0,1047,2.0,48.29032258064516
ХМАО,2020-10-12,1267.0,1059,18.0,50.21212121212121
ХМАО,2020-10-19,1382.0,1014,8.0,52.03125
ХМАО,2020-10-26,1357.0,713,16.0,50.645161290322584
Хабаровский край,2020-04-06,100.0,267,1.0,63.56
Хабаровский край,2020-04-13,901.0,727,6.0,45.193548387096776
Хабаровский край,2020-04-20,161.0,2357,3.0,52.09090909090909
Хабаровский край,2020-04-27,224.0,1631,0.0,49.90909090909091
Хабаровский край,2020-05-04,98.0,1091,0.0,52.87096774193548
Хабаровский край,2020-05-11,647.0,1933,5.0,53.39393939393939
Хабаровский край,2020-05-18,637.0,1758,4.0,46.0
Хабаровский край,2020-05-25,425.0,1560,1.0,43.0
